iter	MAPE	RMSE
4461	0.03894857844	180278.8423
4462	0.03894740268	180273.139
4463	0.03894121404	180270.1337
4464	0.03893630658	180267.2765
4465	0.03893573237	180266.3853
4466	0.03892814166	180260.9061
4467	0.03892835918	180253.5446
4468	0.03892561852	180251.5507
4469	0.03891475307	180245.4273
4470	0.03891421687	180234.9413
4471	0.03891183917	180229.8382
4472	0.03890857917	180212.4957
4473	0.03890854282	180204.918
4474	0.03890307073	180193.8753
4475	0.0389039962	180191.0633
4476	0.03890202563	180185.5768
4477	0.03889861053	180179.8327
4478	0.03889891614	180177.7353
4479	0.03888921127	180164.0691
4480	0.0388890761	180163.1916
4481	0.03888653883	180161.3283
4482	0.03887830813	180157.8354
4483	0.0388778089	180156.8792
4484	0.03887335626	180156.0091
4485	0.03887221397	180153.6061
4486	0.03886771796	180151.859
4487	0.03886169371	180149.7608
4488	0.03885868613	180148.3747
4489	0.03885111101	180145.0975
4490	0.03885063125	180143.884
4491	0.03884815342	180129.5836
4492	0.03883992316	180127.4073
4493	0.03882407899	180124.199
4494	0.03881163936	180120.3799
4495	0.03881028566	180116.5604
4496	0.03881179231	180113.2928
4497	0.03880787192	180106.2662
4498	0.03878489141	180102.4036
4499	0.03878592023	180099.5892
4500	0.0387805901	180094.1933
4501	0.03877885957	180085.374
4502	0.03877781421	180080.8358
4503	0.03877528893	180077.9099
4504	0.03877225472	180043.5299
4505	0.03877012446	180032.9069
4506	0.03876829498	180029.5637
4507	0.03876941065	180025.2437
4508	0.03876601503	180019.2945
4509	0.03876179392	180010.6948
4510	0.03876288675	180007.1092
4511	0.03876510843	180003.9111
4512	0.03876347391	179997.0473
4513	0.03876426538	179964.8732
4514	0.03876082808	179958.1499
4515	0.03875471609	179954.2475
4516	0.03875779608	179951.432
4517	0.03874732666	179948.3963
4518	0.03874538733	179942.1315
4519	0.03874324662	179938.1146
4520	0.03873443981	179935.2934
4521	0.03873650495	179934.4111
4522	0.03872957578	179932.1511
4523	0.03873239054	179929.6859
4524	0.0387316089	179925.8197
4525	0.03873077993	179923.8121
4526	0.03872896334	179916.4584
4527	0.03872946085	179913.8318
4528	0.03872997002	179908.1897
4529	0.03872216661	179905.6651
4530	0.0387194494	179895.4206
4531	0.03870770787	179884.3726
4532	0.03870684107	179882.5935
4533	0.03870607386	179879.304
4534	0.03870020306	179875.8549
4535	0.0386912333	179870.4145
4536	0.03868785718	179868.7713
4537	0.03868660698	179867.0115
4538	0.03867819036	179860.9307
4539	0.03867963247	179856.4822
4540	0.03867499758	179853.9062
4541	0.03867465214	179852.6983
4542	0.03866630835	179849.5629
4543	0.03866375526	179843.5553
4544	0.03865780091	179840.1098
4545	0.03865312186	179833.65
4546	0.03865422205	179822.3546
4547	0.03865095615	179789.8812
4548	0.03864536035	179787.2966
4549	0.03864625141	179781.2963
4550	0.03864150252	179776.9106
4551	0.03863943079	179771.5727
4552	0.03862767673	179767.7173
4553	0.03862783336	179765.5473
4554	0.03862662604	179761.9327
4555	0.0386255396	179758.2954
4556	0.03862780609	179752.9396
4557	0.03862390445	179740.3253
4558	0.03862135573	179733.6127
4559	0.03861738864	179729.7571
4560	0.03861538028	179724.3566
4561	0.03861360122	179720.9035
4562	0.03860979506	179719.6673
4563	0.03860429337	179715.6953
4564	0.0386000314	179712.9606
4565	0.03859795665	179707.6094
4566	0.0385968528	179705.3023
4567	0.03859824538	179703.5326
4568	0.03859506607	179701.5496
4569	0.03858181613	179699.8513
4570	0.03857407855	179697.4835
4571	0.03856083692	179695.4947
4572	0.03853938488	179692.1118
4573	0.0385369973	179691.5848
4574	0.03852464899	179682.3862
4575	0.03851693644	179676.3844
4576	0.03851319529	179660.3669
4577	0.03850374281	179657.3866
4578	0.03850392292	179654.2525
4579	0.0385000858	179651.1231
4580	0.0384883702	179647.7575
4581	0.03848576451	179644.5264
4582	0.03848502635	179641.3702
4583	0.03847884682	179638.405
4584	0.03847716516	179633.8313
4585	0.03847581765	179625.1348
4586	0.03847352192	179623.3765
4587	0.03845040387	179619.634
4588	0.03844032475	179615.7468
4589	0.0384411512	179614.7429
4590	0.03843919373	179612.8152
4591	0.03843531952	179610.4137
4592	0.03843392303	179601.3109
4593	0.03843021442	179594.0296
4594	0.03842399299	179589.9909
4595	0.03841970587	179588.2253
4596	0.03841847035	179586.9713
4597	0.03841501369	179583.8496
4598	0.03841433122	179580.409
4599	0.03840884623	179578.0912
4600	0.03840257202	179575.8398
4601	0.03839888015	179574.3623
4602	0.03839712524	179568.7673
4603	0.03839501434	179554.0599
4604	0.03837741569	179551.2475
4605	0.03835188918	179548.9345
4606	0.03834137395	179546.3127
4607	0.03833972949	179542.8193
4608	0.03833514258	179541.4492
4609	0.03834131853	179535.771
4610	0.03833877831	179501.7727
4611	0.03833188802	179499.2229
4612	0.03832731574	179494.6253
4613	0.03832392444	179489.9454
4614	0.0383192093	179483.5406
4615	0.03830709899	179479.432
4616	0.03830221027	179477.1867
4617	0.03830050986	179473.3151
4618	0.03829813572	179442.8326
4619	0.03829507281	179438.7626
4620	0.03829187164	179438.0765
4621	0.0382889911	179435.0955
4622	0.03828825907	179417.4444
4623	0.03828921934	179397.4866
4624	0.03828588998	179394.0173
4625	0.0382847373	179385.486
4626	0.0382832937	179382.8122
4627	0.03826631473	179378.4052
4628	0.03826100577	179375.5878
4629	0.03825873895	179371.228
4630	0.03825766496	179369.1633
4631	0.03824893249	179366.2668
4632	0.03824898375	179359.7898
4633	0.03824940972	179350.4787
4634	0.03824437486	179346.4166
4635	0.03823877286	179341.9036
4636	0.0382357785	179339.8747
4637	0.03821807851	179333.3598
4638	0.0382140718	179331.7224
4639	0.03821444875	179330.8021
4640	0.03821272136	179326.733
4641	0.03820888895	179324.8966
4642	0.03820843469	179321.0658
4643	0.03820689929	179320.1139
4644	0.03820145182	179317.3043
4645	0.03819469128	179312.6634
4646	0.03818994924	179310.538
4647	0.0381839429	179300.7532
4648	0.03818048921	179290.9948
4649	0.03817973254	179288.3475
4650	0.03817600884	179284.179
4651	0.03817738963	179254.8993
4652	0.03817524694	179252.6953
4653	0.03817271439	179247.5048
4654	0.03816065704	179244.2464
4655	0.03814495016	179240.6629
4656	0.0381417208	179237.7045
4657	0.03814325848	179232.2525
4658	0.03814174667	179230.1893
4659	0.03814230451	179191.0514
4660	0.03814083659	179187.5964
4661	0.03813395072	179184.0057
4662	0.03813436002	179183.0813
4663	0.03813577393	179178.71
4664	0.03813197317	179176.4812
4665	0.03813613146	179175.3066
4666	0.03813360356	179167.2653
4667	0.03813812666	179161.3423
4668	0.03813815823	179155.4632
4669	0.03813103028	179150.9766
4670	0.03810642089	179147.7511
4671	0.03810635997	179141.6717
4672	0.0381003322	179139.616
4673	0.03809349986	179131.5859
4674	0.03809117904	179126.2825
4675	0.03808223723	179118.6128
4676	0.03808156824	179116.9535
4677	0.03807842694	179114.1718
4678	0.03807180088	179109.8043
4679	0.03806820534	179108.4891
4680	0.03805215838	179105.0272
4681	0.03805482121	179097.421
4682	0.0380477427	179093.1992
4683	0.03804738451	179092.019
4684	0.03804566464	179090.4206
4685	0.03803472581	179086.3466
4686	0.03803410626	179083.0319
4687	0.03802320567	179077.7703
4688	0.03801946288	179076.1164
4689	0.03801395342	179074.8155
4690	0.03801488577	179069.7383
4691	0.03801377925	179064.9071
4692	0.03801276251	179055.0247
4693	0.03800260203	179053.0657
4694	0.03800236337	179047.0441
4695	0.03799239987	179042.5842
4696	0.0379905783	179036.7983
4697	0.03799329631	179032.1603
4698	0.03798938366	179029.023
4699	0.03798652976	179023.6623
4700	0.03797989882	179019.31
4701	0.03797831898	179013.1909
4702	0.03797344382	179010.9733
4703	0.03797593097	179006.3208
4704	0.03797515178	178970.7653
4705	0.03797470427	178965.7329
4706	0.03797224651	178959.4214
4707	0.03797182918	178951.2455
4708	0.03797116675	178949.4697
4709	0.03797008671	178946.6581
4710	0.03796594768	178942.4912
4711	0.03795829216	178938.9195
4712	0.03795706919	178936.7966
4713	0.03795379463	178935.0406
4714	0.03795288815	178932.7179
4715	0.03795474878	178921.4075
4716	0.03795748413	178916.4456
4717	0.03795952038	178907.4357
4718	0.0379593513	178906.0896
4719	0.03796622349	178904.4713
4720	0.03796732323	178894.3868
4721	0.03796807379	178866.3599
4722	0.03796307954	178864.4601
4723	0.03796215936	178851.7431
4724	0.0379613183	178850.9474
4725	0.0379607855	178849.2649
4726	0.03795821418	178822.2942
4727	0.03795547989	178818.8974
4728	0.03795441645	178805.239
4729	0.03794469379	178800.6905
4730	0.03794317808	178799.2316
4731	0.03794181964	178796.4863
4732	0.03793780249	178793.2251
4733	0.03793742983	178767.2697
4734	0.03793622366	178764.2887
4735	0.03793934533	178762.8066
4736	0.037936843	178755.3053
4737	0.03793533242	178753.5183
4738	0.03792933699	178751.9269
4739	0.0379316639	178749.6288
4740	0.03792906498	178745.4181
4741	0.03792173253	178740.4741
4742	0.03792076709	178735.9888
4743	0.03791641859	178733.5312
4744	0.03792144057	178727.323
4745	0.03791964551	178726.5166
4746	0.03791472001	178725.9497
4747	0.03790691352	178724.3758
4748	0.03790375532	178710.0138
4749	0.03790074334	178708.0821
4750	0.0378963181	178705.4194
4751	0.03789345655	178701.5023
4752	0.03789004342	178695.3649
4753	0.03788670606	178691.7034
4754	0.03788332054	178681.7381
4755	0.03787470786	178676.5042
4756	0.0378729016	178674.1869
4757	0.03786797525	178671.1937
4758	0.03786588117	178658.3738
4759	0.03786535505	178657.2988
4760	0.03786669048	178653.7307
4761	0.03786397623	178652.6744
4762	0.03785500394	178648.282
4763	0.03784638216	178645.6934
4764	0.03782802904	178642.4732
4765	0.03783005095	178637.2265
4766	0.03781666088	178634.5387
4767	0.0378126406	178612.5501
4768	0.03781217201	178610.7697
4769	0.03781212479	178597.4315
4770	0.03780724625	178595.1951
4771	0.03780648429	178592.1869
4772	0.0378066083	178582.1351
4773	0.03780551146	178580.4922
4774	0.0378047734	178575.8125
4775	0.03780280525	178564.3164
4776	0.03780233571	178563.9208
4777	0.03780219743	178563.1191
4778	0.0378038816	178559.8463
4779	0.03780402421	178556.8095
4780	0.0378037273	178555.578
4781	0.0377902789	178546.689
4782	0.03778734391	178545.7795
4783	0.03778325773	178534.1706
4784	0.03778377774	178527.8218
4785	0.03778397157	178526.8575
4786	0.03778190318	178526.0131
4787	0.03777637695	178523.2961
4788	0.03777672056	178522.5272
4789	0.03776784944	178519.4084
4790	0.03776560456	178516.767
4791	0.0377659203	178515.089
4792	0.03776223335	178513.5512
4793	0.03776859756	178466.8791
4794	0.0377656984	178466.0878
4795	0.03775877024	178463.7954
4796	0.03776368873	178462.6383
4797	0.03776263307	178459.0161
4798	0.03776076724	178453.6651
4799	0.03775570015	178445.1464
4800	0.03774977567	178442.2806
4801	0.037746557	178440.5605
4802	0.03774151727	178436.4454
4803	0.03774489696	178403.8234
4804	0.03774335003	178398.7799
4805	0.03774231788	178395.0109
4806	0.03774131117	178390.66
4807	0.03773425658	178383.4978
4808	0.03773016424	178382.5697
4809	0.03772937216	178380.8884
4810	0.03771866746	178376.3764
4811	0.03771564581	178370.8481
4812	0.03771372372	178364.8959
4813	0.0377153525	178362.4791
4814	0.0377055852	178346.4048
4815	0.03770481661	178345.6387
4816	0.03770326414	178343.2333
4817	0.03770643862	178339.7081
4818	0.03769925583	178334.1761
4819	0.03770046586	178309.7418
4820	0.03769206199	178302.5248
4821	0.03769195089	178300.9706
4822	0.03769302456	178298.9352
4823	0.03769437253	178293.3418
4824	0.03768970872	178283.7014
4825	0.03768864843	178261.2054
4826	0.03768871303	178254.1364
4827	0.03768908566	178245.7534
4828	0.03768918723	178242.7905
4829	0.03768385756	178240.7655
4830	0.03768109671	178234.6949
4831	0.03768029988	178228.0101
4832	0.03766062674	178223.4353
4833	0.03765242535	178220.9542
4834	0.03765443169	178219.8957
4835	0.0376493245	178212.4856
4836	0.03764837909	178209.1276
4837	0.03764247712	178207.5643
4838	0.03764099153	178203.9316
4839	0.03764144658	178199.823
4840	0.0376351079	178196.1847
4841	0.03763364637	178194.2255
4842	0.03763442822	178192.2174
4843	0.03763073128	178190.8693
4844	0.03763104845	178189.538
4845	0.03763031176	178186.854
4846	0.03762841484	178185.8352
4847	0.03762761844	178183.5606
4848	0.03762357416	178180.6042
4849	0.03762594869	178175.3839
4850	0.03762240283	178173.0886
4851	0.03762019857	178157.6948
4852	0.03762045848	178155.2259
4853	0.03761616612	178153.8662
4854	0.03760727533	178151.067
4855	0.03759555938	178147.3037
4856	0.0375931581	178146.1283
4857	0.03758357635	178141.034
4858	0.03758031162	178133.3285
4859	0.03758226019	178125.998
4860	0.03757897171	178123.7371
4861	0.03758290919	178121.7744
4862	0.03758181677	178115.8805
4863	0.03758229131	178111.7108
4864	0.03758150212	178093.7804
4865	0.03757141428	178090.3825
4866	0.03756994843	178088.2175
4867	0.03757086145	178061.6731
4868	0.03756470384	178058.3955
4869	0.03756256374	178056.1045
4870	0.03755994184	178052.9639
4871	0.03756117979	178049.9713
4872	0.03756130067	178044.1107
4873	0.03754846086	178041.1576
4874	0.03754883029	178031.9087
4875	0.03754854858	178029.8145
4876	0.03754119026	178027.2492
4877	0.03753866177	178023.1994
4878	0.03753825882	178018.3139
4879	0.03752603042	178016.4408
4880	0.03752120545	178012.3475
4881	0.03752036409	177988.5389
4882	0.03751867362	177983.1816
4883	0.03751552114	177980.9314
4884	0.03751507844	177976.1139
4885	0.03751366702	177968.2128
4886	0.03750272163	177962.1067
4887	0.03749256891	177958.5443
4888	0.03749128962	177931.1318
4889	0.03748709574	177928.8089
4890	0.03748282832	177927.2915
4891	0.0374789879	177919.9344
4892	0.0374772693	177917.2922
4893	0.03747727995	177878.178
4894	0.03747362864	177873.9979
4895	0.03747607214	177869.4465
4896	0.03747722861	177866.053
4897	0.03747318676	177856.0102
4898	0.03747310183	177854.7304
4899	0.03746946412	177850.699
4900	0.0374684228	177848.6199
4901	0.03746475098	177838.8991
4902	0.03746472494	177837.285
4903	0.03746533563	177833.2756
4904	0.03746673257	177830.3196
4905	0.03746688527	177826.8719
4906	0.03746316151	177824.4409
4907	0.03746361804	177821.7781
4908	0.0374612367	177818.7272
4909	0.03745930721	177816.4892
4910	0.03745312973	177812.993
4911	0.03745300389	177810.7036
4912	0.03746181704	177809.9771
4913	0.0374599445	177806.828
4914	0.03746015117	177800.3166
4915	0.03745824541	177791.3774
4916	0.03745988312	177787.7472
4917	0.03746005624	177784.3426
4918	0.03743969288	177781.7191
4919	0.03743867145	177779.5651
4920	0.03743498026	177776.3517
4921	0.03743312786	177773.6657
4922	0.03741660434	177766.1927
4923	0.03740981125	177758.333
4924	0.03740521975	177749.9762
4925	0.03740091784	177745.7424
4926	0.03739997638	177739.8943
4927	0.03739536781	177735.4465
4928	0.03739068432	177732.4557
4929	0.03739126803	177730.5679
4930	0.03739058218	177726.1345
4931	0.03738560977	177721.8871
4932	0.03738397649	177718.3018
4933	0.03737892058	177714.3904
4934	0.03736986304	177711.5273
4935	0.0373716535	177708.0138
4936	0.03737247076	177703.2948
4937	0.0373650091	177699.4363
4938	0.03736325765	177694.0401
4939	0.0373580998	177692.002
4940	0.03735612542	177690.9284
4941	0.03735422826	177686.8095
4942	0.03735202018	177685.0926
4943	0.03735107668	177683.4895
4944	0.03734666886	177677.3733
4945	0.03734491817	177668.4469
4946	0.03734308702	177656.182
4947	0.03733751729	177654.2165
4948	0.03733817779	177652.4156
4949	0.03733080243	177651.3377
4950	0.0373290163	177648.6189
4951	0.03732561261	177646.7121
4952	0.03732162193	177642.5013
4953	0.03731801737	177640.7796
4954	0.03731592107	177624.006
4955	0.03731513834	177616.805
4956	0.03731240335	177614.6166
4957	0.0373125192	177611.0292
4958	0.03730773579	177603.2631
4959	0.03730432728	177595.7893
4960	0.03730163583	177570.7027
4961	0.03729746642	177566.6646
4962	0.03729789602	177564.7107
4963	0.03729223971	177560.2474
4964	0.03729468676	177553.9536
4965	0.03728964083	177551.1959
4966	0.03727737476	177546.0974
4967	0.03727006544	177544.8622
4968	0.03726602375	177543.3972
4969	0.03726166664	177540.1189
4970	0.03725899729	177536.745
4971	0.03725540877	177529.4431
4972	0.03725220375	177528.0565
4973	0.03725223436	177495.3029
4974	0.03725393126	177493.5871
4975	0.03725543527	177491.6206
4976	0.0372525742	177487.1249
4977	0.03724287966	177484.6245
4978	0.03724274153	177480.7666
4979	0.03724090883	177469.1374
4980	0.03722560788	177464.9773
4981	0.03721177396	177459.1334
4982	0.03721136567	177457.1865
4983	0.03721236788	177453.1142
4984	0.0372037222	177451.713
4985	0.03719801165	177449.7143
4986	0.03719336911	177446.9089
4987	0.03719529595	177443.3991
4988	0.03718590107	177438.5108
4989	0.0371807517	177435.6222
4990	0.03717173904	177431.4645
4991	0.03716043369	177427.8871
4992	0.03715872335	177426.3886
4993	0.0371554033	177424.1983
4994	0.03715781536	177422.7181
4995	0.0371482098	177415.1719
4996	0.03714481104	177409.8146
4997	0.0371447586	177407.4945
4998	0.03714432563	177396.284
4999	0.037149394	177393.871
